cert,docket,rssdhcr,fed_rssd,hctmult,name,city,stalp,zip,repdte,bkclass,idntilrq,idntigrq,intincyq,intexpyq,nimyq,noniiayq,nonixayq,elnatryq,noijyq,roaq,roaptxq,roeq,roeinjrq,ntlnlsqr,elnatqr,iderncvq,eeffqr,astempm,iddivnir,ernastr,lnatresr,lnresncr,nperfv,nclnlsr,lnlsntv,lnlsdepr,idlncorr,depdastr,eqv,rbc1aaj,cblrind,idt1cer,idt1rwajr,rbcrwaj,asset2,ernast2,eq2,lnlsgr2
17573,0,,232258,0,THE JAMESTOWN STATE BANK,Jamestown,KS,66948,9/30/2016,NM,,,2.730221407,0.180510506,2.549710901,0.211299226,2.112992261,0,0.549377988,0.549377988,0.48598822,3.159653653,,-8.62E-02,0,,81.30081301,2.632,,93.69843682,6.520824569,1240,0.135692575,0.525872949,24.12071211,29.46949602,29.97234774,81.84976118,18.07967868,15.86448971,,39.92772052,39.92772052,41.23945924,18930.5,17727.5,3291.5,4640
11445,0,1137033,703039,1,THE JEFFERSON BANK,Greenville,MS,38703,9/30/2016,NM,,,5.203173174,0.43994873,4.763224443,0.250537612,2.605591164,0,1.453118149,1.453118149,2.238136,9.497298182,,0.132902192,0,23.92857143,53.79310345,4.494074074,,96.33097083,1.663798049,1120.454545,0.108785232,0.148493132,72.04054722,89.7667875,124.7114548,80.25300808,15.23075655,15.24202545,,18.60379406,18.60379406,19.85687814,119742.5,115468,18321,84272.5
5473,11830,1061156,469559,1,THE JONES NATIONAL BANK AND TRUST COMPANY OF SEWARD,Seward,NE,68434,9/30/2016,N,,,3.739242304,0.333990575,3.40525173,0.416655057,2.511932752,5.14E-02,1.033921809,1.033921809,1.069929036,10.86168464,,-0.042145329,-187.5,,69.13638509,4.698294118,,94.25239866,1.344886549,640.2439024,0.136887398,0.210058471,64.28991749,83.11768895,89.36684921,77.34805708,9.283719998,9.375417315,,12.76870365,12.76870365,14.01893833,233286.5,220365.5,22206.5,151855.5
7614,11076,1117512,215710,1,THE JUNIATA VALLEY BANK,Mifflintown,PA,17059,9/30/2016,NM,,,3.861550502,0.429912648,3.431637854,1.022173754,2.985675332,9.28E-02,0.993955009,0.998271479,1.095989603,10.1802149,,1.69E-02,825,105.3125,71.59474039,3.964222222,,91.76365688,0.712470082,47.9914301,1.106949661,1.484577726,65.62009502,80.83395194,81.67785967,81.17887774,9.79227395,8.799208931,,13.24328332,13.24328332,13.99603672,568983.5,521966.5,55794.5,377692.5
10505,52172,,287959,0,THE KANSAS STATE BANK,Ottawa,KS,66067,9/30/2016,NM,,,3.079937439,0.147809498,2.932127941,0.693488684,2.372980235,5.92E-02,1.061596421,1.061596421,1.064883097,10.85896789,,0,,,67.85714286,4.262464286,,95.86590587,1.257227966,474.3801653,0.101383338,0.265025407,37.77325323,46.50793323,48.72307543,81.21894612,10.01851712,9.391977376,,19.81680188,19.81680188,20.81828492,121703.5,116366,11898,43301.5
1865,13613,,582654,0,THE KANSAS STATE BANK OVERBROOK KANSAS,Overbrook,KS,66524,9/30/2016,NM,,,4.673717973,0.626217114,4.047500859,0.405848568,2.558295436,0.217418876,1.105212618,1.159567336,1.543674017,8.594641778,,0,,,60.23890785,4.187307692,,94.71479746,3.131077402,1360.56338,0.154312483,0.230130948,54.90217691,70.13681913,73.67616606,78.278681,13.77238909,13.01955657,,19.19627319,19.19627319,20.46263822,55193,52378,7446.5,31026
3279,0,,979759,0,THE KARNES COUNTY NATIONAL BANK OF KARNES CITY,Karnes City,TX,78118,9/30/2016,N,,,2.821401487,7.82E-02,2.743155224,0.14275794,1.410979635,0.547792094,0.409814885,0.545578792,1.08451768,5.484481032,,1.950960142,103.7735849,2.668763103,50.03924647,11.53035484,,97.49525096,2.18739524,54.78876935,1.22817472,3.992415354,26.12123399,29.28879743,29.65409694,89.1850683,10.16223656,9.677918646,,22.38309841,22.38309841,23.63409723,361451,352732.5,35956,97798
15194,53339,1061594,5751,0,THE KEARNY COUNTY BANK,Lakin,KS,67860,9/30/2016,NM,,,5.028400335,0.453524724,4.574875611,0.616163059,2.503417461,8.77E-02,2.162201865,2.199416481,2.303470508,12.49257601,,-3.47E-02,-358.3333333,,50.58823529,5.307756757,,92.54584061,1.181968313,387.4704492,0.215391039,0.305047344,69.77447591,88.097672,98.15056228,79.20127096,17.62896729,16.02475506,,21.40849501,21.40849501,22.52935504,196052,181688,34516.5,138137.5
11860,11617,2010759,1017425,0,THE KILLBUCK SAVINGS BANK COMPANY,Killbuck,OH,44637,9/30/2016,SM,,,3.705406601,0.264484234,3.440922367,0.70564424,2.118556759,8.53E-02,1.220464089,1.220464089,1.692246947,11.4646402,,4.00E-03,3500,729.6666667,54.37682368,4.047016393,,92.35198568,0.903939648,,0,0,59.86073529,67.35337081,71.3144065,88.87563394,10.76101398,10.34887833,,15.00515692,15.00515692,15.79961691,492599.5,456738,52439.5,299894.5
12195,13988,2217503,834755,1,THE LAKE BANK,Two Harbors,MN,55616,9/30/2016,NM,,,4.080568239,0.371282205,3.709286033,0.280373437,2.513226955,0,0.807340379,0.807340379,1.310661369,8.702776513,,2.08E-02,0,77.6,65.72438163,4.379392857,,95.62153919,1.645801968,34.52303699,5.08958352,4.767257203,77.78149287,87.61367603,110.6961305,88.77779862,9.04398033,9.034558886,,11.61965294,11.61965294,12.87662855,118413.5,113121.5,10985,96073
3292,0,,623052,0,THE LAMESA NATIONAL BANK,Lamesa,TX,79331,9/30/2016,N,,,2.87633467,0.544485362,2.331849308,5.09E-02,0.903977181,0.141467478,1.277451322,1.295842094,1.295842094,12.0563992,,3.90E-03,10000,1003,38.91595615,9.069387097,,97.72577725,1.856742187,40.61752988,1.785517391,4.571282873,38.33420475,43.15360838,47.89301315,88.83197997,10.92260031,10.48852315,,17.69166112,17.69166112,18.91103095,282750.5,275489.5,30390.5,102552.5
22835,10088,2020691,82350,0,THE LAUDERDALE COUNTY BANK,Halls,TN,38040,9/30/2016,NM,,,3.94821603,0.415601687,3.532614342,0.721720489,3.205059804,0,0.605313958,0.605313958,0.814845713,5.994236311,,8.47E-02,0,21,79.72972973,2.968235294,,93.21442727,1.372631579,57.69911504,1.119698771,2.378947368,46.42092747,52.71401566,58.36884204,88.06183115,10.3745541,9.800209061,,18.74740615,18.74740615,19.97736276,51543.5,48123,5205,23613
35422,0,2856014,2855978,0,THE LEADERS BANK,Oak Brook,IL,60523,9/30/2016,NM,,,4.13297337,0.687550919,3.445422451,0.133643764,2.556087489,0.48159915,0.341935396,0.341935396,0.341935396,2.788072156,,0.256415119,236.6863905,4.047337278,75.6323477,8.581,,94.18990674,2.073734459,66.59793814,4.032164083,3.113811804,77.48095823,93.07076044,102.4443918,83.24951667,12.21213235,11.60192768,,8.988840258,13.2956582,14.56050037,332226.5,312995,40745,263635
3693,14246,1144059,480330,0,THE LEMONT NATIONAL BANK,Lemont,IL,60439,9/30/2016,N,,,2.489049992,8.06E-02,2.408498213,2.406307865,2.663629804,0,1.147516756,1.592614165,2.517582217,20.9227958,,0,,,59.37984496,3.400529412,,86.29106195,0.449494319,,0,0,13.79197011,15.02440311,15.02440311,91.79712502,7.682194814,5.643304884,,22.89018171,22.89018171,23.14874668,57515.5,49657.5,4378,8007
3384,11946,2465283,1669,0,THE LIBERTY NATIONAL BANK IN PARIS,Paris,TX,75460,9/30/2016,N,,,3.039972292,0.240458783,2.799513509,0.642905523,1.972650887,2.64E-02,0.953374705,0.953374705,1.218445091,5.581514983,,5.41E-02,128.5714286,60.71428571,61.31087847,6.080891304,,92.29875483,2.743261957,869.2537313,0.126912173,0.315588172,36.90784746,44.41686171,45.3319575,83.09422603,16.77206931,16.68447351,,39.55211789,39.55211789,40.81764922,273135,251186.5,46654,103450.5
29857,4214,,987576,0,"THE LIBERTY SAVINGS ASSOCIATION, FSA",Fort Scott,KS,66701,9/30/2016,SA,,,2.843370027,0.460464782,2.382905245,7.95E-02,2.159121578,0,0.238639753,0.238639753,0.272731147,1.305057096,,0,,,88.78504673,5.8225,,98.74624302,1.440350694,84.14634146,0.469443252,1.711721115,27.03019894,33.19623146,34.3331879,81.42550451,18.45427222,18.27070226,,81.65927802,81.65927802,82.91323623,35199.5,34747.5,6436.5,9778
13712,10669,2260376,857745,0,THE LIBERTYVILLE SAVINGS BANK,Fairfield,IA,52556,9/30/2016,NM,,,4.320756821,0.705911682,3.614845139,0.242272322,2.179251534,9.00E-02,1.214000222,1.583165672,1.665922059,13.44041543,,-7.50E-03,-1875,,59.14778492,7.374413043,,91.25236202,1.211887868,260.2362205,0.299507993,0.465687623,63.53578619,82.28866397,84.54034463,77.21086129,11.58765768,9.965160517,,12.21042067,12.21042067,13.17183676,333509,304854,39284.5,213226.5
2750,0,1928633,553944,1,THE LINCOLN NATIONAL BANK OF HODGENVILLE,Hodgenville,KY,42748,9/30/2016,N,,,4.569788831,0.478769011,4.09101982,0.494680756,2.922465563,7.84E-02,0.902400342,0.902400342,1.294438405,6.871565235,,6.84E-02,157.1428571,27.51428571,68.03849983,2.859714286,,93.25285814,1.119450142,322.5490196,0.298302956,0.34706357,72.58574426,88.4886422,92.05535368,82.02831737,13.24415169,12.7517533,,19.5712306,19.5712306,20.82236458,280585,260668.5,36847.5,204550
3808,0,1248489,372444,0,THE LITCHFIELD NATIONAL BANK,Litchfield,IL,62056,9/30/2016,N,,,4.284137083,0.464380428,3.819756656,0.728367226,3.110556505,4.28E-02,0.792634922,0.792634922,1.169672074,9.064739389,,0.218443736,27.02702703,7.648648649,71.95242815,2.764470588,,94.07502766,1.012099318,103.8235294,0.824538259,0.974826538,73.46369904,84.07198169,95.45731033,87.38190484,8.743297302,8.911977916,,12.10296375,12.10296375,13.18337466,93359.5,87859,8163.5,67752
34934,0,,2744782,0,"THE LITTLE BANK, INCORPORATED",Kinston,NC,28501,9/30/2016,SB,,,3.947368421,0.393921029,3.553447392,0.512837407,2.380795502,0,0.995717204,0.994926534,1.480310118,9.821936743,,-0.015950649,0,,61.66097838,5.470791045,,94.19576966,1.40180003,332.9534663,0.287278709,0.421019804,67.27750905,82.40772611,93.53382717,81.63980761,10.18079734,10.02978305,,13.81359345,13.81359345,15.0644825,364248,343216,36897,250773.5
